physician_id,quarter,region,specialty,panel_size,years_experience,digital_engagement_score,rep_visits_per_quarter,formulary_access_pct,peer_influence_score,expected_scripts,actual_scripts,under_prescriber
435,2023-Q3,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,66.5,0
435,2023-Q4,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,72.2,0
435,2024-Q1,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,73.4,0
435,2024-Q2,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,84.6,0
435,2024-Q3,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,62.6,0
435,2024-Q4,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,99.1,0
435,2025-Q1,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,67.3,0
435,2025-Q2,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,75.9,0
435,2025-Q3,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,62.7,0
435,2025-Q4,Southwest,Pulmonology,1913,11,0.645,0,0.743,0.809,76.5,61.1,0
436,2023-Q1,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,44.6,0
436,2023-Q2,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,40.6,0
436,2023-Q3,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,39.0,0
436,2023-Q4,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,32.1,0
436,2024-Q1,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,33.6,0
436,2024-Q2,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,32.9,0
436,2024-Q3,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,46.3,0
436,2024-Q4,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,42.2,0
436,2025-Q1,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,35.1,0
436,2025-Q2,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,36.6,0
436,2025-Q3,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,35.2,0
436,2025-Q4,Northeast,Pulmonology,860,6,0.673,3,0.959,0.396,34.4,34.9,0
437,2023-Q1,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,52.8,0
437,2023-Q2,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,51.9,0
437,2023-Q3,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,62.5,0
437,2023-Q4,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,41.6,0
437,2024-Q1,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,63.2,0
437,2024-Q2,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,49.8,0
437,2024-Q3,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,41.8,0
437,2024-Q4,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,46.1,0
437,2025-Q1,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,40.2,0
437,2025-Q2,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,55.4,0
437,2025-Q3,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,44.2,0
437,2025-Q4,Midwest,Primary Care,1099,4,0.591,4,0.975,0.29,44.0,52.2,0
438,2023-Q1,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,31.6,0
438,2023-Q2,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,34.9,0
438,2023-Q3,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,35.9,0
438,2023-Q4,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,32.7,0
438,2024-Q1,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,38.2,0
438,2024-Q2,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,29.6,0
438,2024-Q3,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,29.6,0
438,2024-Q4,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,37.3,0
438,2025-Q1,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,28.4,1
438,2025-Q2,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,39.4,0
438,2025-Q3,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,35.1,0
438,2025-Q4,West,Primary Care,964,6,0.22,1,0.987,0.28,38.6,24.6,1
439,2023-Q1,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,23.4,0
439,2023-Q2,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,23.8,0
439,2023-Q3,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,24.3,0
439,2023-Q4,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,28.5,0
439,2024-Q1,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,25.6,0
439,2024-Q2,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,20.6,0
439,2024-Q3,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,30.4,0
439,2024-Q4,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,23.4,0
439,2025-Q1,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,22.8,0
439,2025-Q2,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,14.1,1
439,2025-Q3,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,26.7,0
439,2025-Q4,Southeast,Endocrinology,610,29,0.008,6,0.55,0.607,24.4,24.8,0
440,2023-Q1,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,41.4,0
440,2023-Q2,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,44.7,0
440,2023-Q3,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,38.4,0
440,2023-Q4,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,50.1,0
440,2024-Q1,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,61.4,0
440,2024-Q2,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,50.4,0
440,2024-Q3,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,55.3,0
440,2024-Q4,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,66.1,0
440,2025-Q1,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,53.7,0
440,2025-Q2,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,46.3,0
440,2025-Q3,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,47.2,0
440,2025-Q4,Midwest,Endocrinology,1059,22,0.803,6,0.593,0.02,42.4,51.2,0
441,2023-Q1,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,38.2,0
441,2023-Q2,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,44.2,0
441,2023-Q3,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,36.6,0
441,2023-Q4,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,39.8,0
441,2024-Q1,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,38.2,0
441,2024-Q2,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,24.9,1
441,2024-Q3,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,41.4,0
441,2024-Q4,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,39.6,0
441,2025-Q1,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,48.3,0
441,2025-Q2,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,40.7,0
441,2025-Q3,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,33.1,0
441,2025-Q4,West,Neurology,1004,3,0.374,4,0.471,0.657,40.2,39.1,0
442,2023-Q1,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,27.6,0
442,2023-Q2,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,27.5,0
442,2023-Q3,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,31.6,0
442,2023-Q4,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,22.7,1
442,2024-Q1,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,30.7,0
442,2024-Q2,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,19.6,1
442,2024-Q3,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,19.4,1
442,2024-Q4,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,28.0,0
442,2025-Q1,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,17.5,1
442,2025-Q2,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,27.1,0
442,2025-Q3,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,24.9,0
442,2025-Q4,Southwest,Endocrinology,776,2,0.045,2,0.572,0.058,31.0,29.5,0
443,2023-Q1,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,49.4,0
443,2023-Q2,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,61.7,0
443,2023-Q3,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,46.8,0
443,2023-Q4,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,46.6,0
443,2024-Q1,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,37.6,0
443,2024-Q2,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,49.7,0
443,2024-Q3,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,54.8,0
443,2024-Q4,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,56.2,0
443,2025-Q1,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,50.8,0
443,2025-Q2,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,57.0,0
443,2025-Q3,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,55.4,0
443,2025-Q4,Midwest,Endocrinology,1219,2,0.967,1,0.403,0.4,48.8,58.2,0
444,2023-Q1,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,52.4,1
444,2023-Q2,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,70.1,0
444,2023-Q3,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,61.1,0
444,2023-Q4,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,69.1,0
444,2024-Q1,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,67.5,0
444,2024-Q2,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,71.8,0
444,2024-Q3,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,65.9,0
444,2024-Q4,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,76.7,0
444,2025-Q1,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,38.3,1
444,2025-Q2,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,68.9,0
444,2025-Q3,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,79.5,0
444,2025-Q4,West,Neurology,1749,1,0.17,4,0.511,0.639,70.0,86.5,0
445,2023-Q1,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,78.5,0
445,2023-Q2,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,73.0,0
445,2023-Q3,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,69.0,0
445,2023-Q4,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,66.8,0
445,2024-Q1,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,78.3,0
445,2024-Q2,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,81.2,0
445,2024-Q3,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,60.7,0
445,2024-Q4,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,59.0,0
445,2025-Q1,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,83.1,0
445,2025-Q2,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,58.1,0
445,2025-Q3,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,78.7,0
445,2025-Q4,West,Neurology,1789,18,0.5,2,0.956,0.058,71.6,90.2,0
446,2023-Q1,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,68.4,0
446,2023-Q2,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,69.9,0
446,2023-Q3,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,66.3,0
446,2023-Q4,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,64.1,0
446,2024-Q1,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,63.9,0
446,2024-Q2,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,71.1,0
446,2024-Q3,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,61.9,0
446,2024-Q4,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,77.0,0
446,2025-Q1,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,74.4,0
446,2025-Q2,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,78.3,0
446,2025-Q3,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,58.8,0
446,2025-Q4,West,Endocrinology,1458,8,0.866,2,0.949,0.575,58.3,53.8,0
447,2023-Q1,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,98.9,0
447,2023-Q2,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,113.8,0
447,2023-Q3,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,88.5,0
447,2023-Q4,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,75.9,0
447,2024-Q1,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,102.9,0
447,2024-Q2,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,71.4,0
447,2024-Q3,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,94.6,0
447,2024-Q4,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,114.3,0
447,2025-Q1,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,106.3,0
447,2025-Q2,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,112.4,0
447,2025-Q3,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,106.8,0
447,2025-Q4,West,Primary Care,2214,25,0.547,3,0.78,0.89,88.6,130.6,0
448,2023-Q1,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,62.2,0
448,2023-Q2,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,57.2,0
448,2023-Q3,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,61.8,0
448,2023-Q4,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,59.5,0
448,2024-Q1,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,60.3,0
448,2024-Q2,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,55.8,0
448,2024-Q3,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,51.8,0
448,2024-Q4,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,54.7,0
448,2025-Q1,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,43.9,0
448,2025-Q2,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,64.2,0
448,2025-Q3,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,47.5,0
448,2025-Q4,Northeast,Pulmonology,1339,2,0.794,1,0.808,0.499,53.6,55.7,0
449,2023-Q1,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,46.8,0
449,2023-Q2,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,72.4,0
449,2023-Q3,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,60.4,0
449,2023-Q4,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,49.4,0
449,2024-Q1,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,63.8,0
449,2024-Q2,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,76.2,0
449,2024-Q3,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,53.9,0
449,2024-Q4,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,86.1,0
449,2025-Q1,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,57.7,0
449,2025-Q2,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,66.0,0
449,2025-Q3,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,54.3,0
449,2025-Q4,Northeast,Cardiology,1493,9,0.632,1,0.997,0.814,59.7,65.6,0
450,2023-Q1,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,26.6,0
450,2023-Q2,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,18.1,1
450,2023-Q3,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,29.4,0
450,2023-Q4,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,19.1,1
450,2024-Q1,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,22.5,0
450,2024-Q2,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,25.7,0
450,2024-Q3,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,27.6,0
450,2024-Q4,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,24.7,0
450,2025-Q1,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,31.9,0
450,2025-Q2,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,28.7,0
450,2025-Q3,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,28.4,0
450,2025-Q4,Midwest,Cardiology,678,22,0.18,2,0.991,0.337,27.1,20.8,0
451,2023-Q1,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,37.6,0
451,2023-Q2,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,25.8,1
451,2023-Q3,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,30.9,0
451,2023-Q4,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,18.6,1
451,2024-Q1,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,34.8,0
451,2024-Q2,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,22.2,1
451,2024-Q3,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,38.8,0
451,2024-Q4,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,39.1,0
451,2025-Q1,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,29.9,0
451,2025-Q2,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,35.4,0
451,2025-Q3,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,31.4,0
451,2025-Q4,Southwest,Pulmonology,918,12,0.335,2,0.484,0.356,36.7,33.9,0
452,2023-Q1,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,73.8,0
452,2023-Q2,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,59.1,0
452,2023-Q3,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,59.8,0
452,2023-Q4,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,59.5,0
452,2024-Q1,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,66.3,0
452,2024-Q2,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,62.7,0
452,2024-Q3,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,61.5,0
452,2024-Q4,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,64.0,0
452,2025-Q1,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,42.3,1
452,2025-Q2,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,42.6,0
452,2025-Q3,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,57.1,0
452,2025-Q4,Southeast,Pulmonology,1417,11,0.725,1,0.497,0.935,56.7,56.1,0
453,2023-Q1,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,60.1,0
453,2023-Q2,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,46.5,0
453,2023-Q3,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,53.6,0
453,2023-Q4,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,47.6,0
453,2024-Q1,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,46.2,0
453,2024-Q2,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,59.3,0
453,2024-Q3,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,62.5,0
453,2024-Q4,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,61.6,0
453,2025-Q1,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,62.8,0
453,2025-Q2,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,58.4,0
453,2025-Q3,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,56.5,0
453,2025-Q4,Northeast,Cardiology,1207,23,0.577,6,0.714,0.536,48.3,50.7,0
454,2023-Q1,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,30.8,0
454,2023-Q2,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,29.8,0
454,2023-Q3,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,25.5,0
454,2023-Q4,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,28.8,0
454,2024-Q1,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,30.0,0
454,2024-Q2,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,32.0,0
454,2024-Q3,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,34.2,0
454,2024-Q4,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,30.6,0
454,2025-Q1,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,30.6,0
454,2025-Q2,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,24.1,0
454,2025-Q3,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,34.1,0
454,2025-Q4,West,Primary Care,737,6,0.014,6,0.743,0.924,29.5,28.6,0
455,2023-Q1,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,51.1,0
455,2023-Q2,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,72.1,0
455,2023-Q3,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,59.9,0
455,2023-Q4,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,69.7,0
455,2024-Q1,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,69.1,0
455,2024-Q2,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,48.8,1
455,2024-Q3,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,68.4,0
455,2024-Q4,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,72.7,0
455,2025-Q1,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,73.9,0
455,2025-Q2,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,68.7,0
455,2025-Q3,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,47.9,1
455,2025-Q4,Northeast,Neurology,1660,18,0.225,4,0.898,0.162,66.4,80.3,0
456,2023-Q1,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,41.3,0
456,2023-Q2,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,43.9,0
456,2023-Q3,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,35.4,0
456,2023-Q4,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,31.3,0
456,2024-Q1,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,33.3,0
456,2024-Q2,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,36.5,0
456,2024-Q3,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,27.0,0
456,2024-Q4,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,31.6,0
456,2025-Q1,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,41.0,0
456,2025-Q2,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,29.4,0
456,2025-Q3,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,30.8,0
456,2025-Q4,Southwest,Neurology,778,28,0.652,4,0.624,0.298,31.1,34.4,0
457,2023-Q1,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,40.4,0
457,2023-Q2,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,35.9,0
457,2023-Q3,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,45.1,0
457,2023-Q4,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,50.0,0
457,2024-Q1,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,45.8,0
457,2024-Q2,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,43.1,0
457,2024-Q3,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,35.1,0
457,2024-Q4,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,43.3,0
457,2025-Q1,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,50.9,0
457,2025-Q2,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,36.4,0
457,2025-Q3,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,42.2,0
457,2025-Q4,Southeast,Cardiology,981,1,0.95,1,0.928,0.107,39.2,41.4,0
458,2023-Q1,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,66.0,0
458,2023-Q2,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,43.4,0
458,2023-Q3,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,55.0,0
458,2023-Q4,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,57.3,0
458,2024-Q1,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,56.5,0
458,2024-Q2,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,47.9,0
458,2024-Q3,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,60.5,0
458,2024-Q4,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,50.6,0
458,2025-Q1,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,51.6,0
458,2025-Q2,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,38.7,0
458,2025-Q3,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,55.6,0
458,2025-Q4,Southeast,Pulmonology,1286,2,0.417,3,0.604,0.351,51.4,48.6,0
459,2023-Q1,Midwest,Pulmonology,1282,5,0.504,3,0.812,0.089,51.3,45.2,0
459,2023-Q2,Midwest,Pulmonology,1282,5,0.504,3,0.812,0.089,51.3,55.2,0
459,2023-Q3,Midwest,Pulmonology,1282,5,0.504,3,0.812,0.089,51.3,52.3,0
